Customer_ID,Gender,Age_Group,Customer_Type,Store_Location,Payment_Method,Item_Category,Purchase_Amount,Quantity,Day_of_Week,Time_of_Purchase,Loyalty_Points_Earned,Discount_Applied,Return_Transaction,Online_or_Offline,Item_Name,Total_Spend,Purchase_Frequency,Average_Spend_Per_Visit,Time_Spent_Minutes,Decision_Time_Minutes,Purchase_Type
CUST2188,Male,26-35,Loyal,Suburb,Cash,Electronics,122.86306143721326,7,Thursday,07:12,0,True,True,Online,Smartwatch,747.67,1,747.67,5,8,Planned
CUST2189,Female,26-35,Loyal,Suburb,Mobile Wallet,Clothing,53.937372667873206,3,Saturday,18:33,34,True,False,Online,Dress,656.82,1,656.82,5,13,Planned
CUST2190,Other,46-60,Occasional,Suburb,Credit Card,Clothing,26.15005911208952,4,Sunday,11:36,40,False,True,In-Store,T-Shirt,1425.16,1,1425.16,35,18,Unplanned
CUST2191,Male,36-45,Occasional,Residential Area,Debit Card,Groceries,40.17233351011947,7,Sunday,08:51,9,True,False,Online,Eggs,1680.14,1,1680.14,25,4,Planned
CUST2192,Female,46-60,New,Mall,UPI,Clothing,92.88653231705874,10,Tuesday,18:34,0,True,True,In-Store,Dress,3038.4,1,3038.4,24,4,Planned
CUST2193,Male,46-60,Occasional,Suburb,Credit Card,Toys,24.004452130050545,1,Wednesday,14:44,0,True,True,In-Store,Board Game,469.88,1,469.88,20,53,Planned
CUST2194,Other,46-60,Loyal,Downtown,Cash,Furniture,124.70677687696816,4,Sunday,12:23,15,False,False,In-Store,Bookshelf,1183.24,1,1183.24,8,35,Planned
CUST2195,Other,46-60,Occasional,Downtown,Cash,Cosmetics,29.753904416758104,7,Sunday,12:06,49,True,False,In-Store,Shampoo,1776.11,1,1776.11,8,31,Planned
CUST2196,Other,18-25,Occasional,Downtown,Debit Card,Electronics,83.14810015851982,3,Saturday,12:40,0,False,False,In-Store,Smartwatch,1031.97,1,1031.97,5,2,Planned
CUST2197,Male,60+,Occasional,Highway,UPI,Toys,32.04806713891731,9,Wednesday,14:53,0,True,True,Online,Lego Set,1272.06,1,1272.06,24,18,Planned
CUST2198,Male,26-35,Occasional,Residential Area,Cash,Books,97.2070668914572,10,Thursday,11:34,0,False,False,Online,Comics,86.8,1,86.8,43,4,Planned
CUST2199,Female,36-45,New,Downtown,Cash,Groceries,19.23785461373,2,Monday,20:54,28,True,False,Online,Rice,151.26,1,151.26,72,23,Planned
CUST2200,Female,18-25,Occasional,Residential Area,Cash,Books,52.8125789661358,8,Sunday,13:17,32,False,False,Online,Science Fiction,293.36,1,293.36,37,7,Planned
CUST2201,Female,26-35,Loyal,Downtown,Credit Card,Cosmetics,8.25844451848144,8,Saturday,08:25,0,True,False,Online,Moisturizer,1620.96,1,1620.96,20,0,Unplanned
CUST2202,Other,60+,Occasional,Highway,Credit Card,Toys,40.41479362044438,6,Thursday,16:24,0,True,True,In-Store,Action Figure,2428.5,1,2428.5,120,3,Unplanned
CUST2203,Female,46-60,New,Mall,UPI,Groceries,39.455234872216806,7,Thursday,20:57,7,False,False,In-Store,Bread,1857.1,1,1857.1,12,6,Planned
CUST2204,Male,60+,New,Residential Area,Debit Card,Toys,38.55032174717091,7,Thursday,22:29,39,False,False,Online,Action Figure,3189.2,1,3189.2,29,6,Planned
CUST2205,Female,26-35,New,Mall,UPI,Clothing,304.08555662178424,3,Friday,17:08,5,True,False,Online,Dress,1320.66,1,1320.66,37,1,Planned
CUST2206,Other,26-35,Loyal,Highway,Debit Card,Clothing,91.45146064391596,1,Saturday,16:00,5,True,True,Online,Jacket,232.8,1,232.8,44,10,Planned
CUST2207,Female,18-25,Loyal,Residential Area,Mobile Wallet,Groceries,63.99918981679485,6,Tuesday,09:16,24,True,False,In-Store,Eggs,1741.14,1,1741.14,23,14,Planned
CUST2208,Other,18-25,Occasional,Mall,Cash,Toys,17.46791279382952,7,Friday,16:13,0,False,True,Online,Doll,2589.72,1,2589.72,13,4,Planned
CUST2209,Other,36-45,Loyal,Highway,Debit Card,Cosmetics,30.84573764559293,4,Saturday,09:03,16,False,True,Online,Perfume,590.08,1,590.08,63,28,Planned
CUST2210,Other,46-60,Loyal,Suburb,Cash,Toys,23.217794626018353,5,Friday,20:08,0,False,False,Online,Action Figure,2205.45,1,2205.45,20,22,Planned
CUST2211,Female,60+,Occasional,Residential Area,Debit Card,Furniture,256.3588142785625,2,Sunday,11:30,0,True,False,In-Store,Dining Table,461.74,1,461.74,29,6,Planned
CUST2212,Male,46-60,Loyal,Mall,Mobile Wallet,Furniture,32.39621832461502,2,Saturday,12:48,50,True,True,In-Store,Bed,703.32,1,703.32,41,22,Planned
CUST2213,Female,60+,Occasional,Highway,Debit Card,Electronics,97.16192398150189,2,Friday,14:25,0,True,False,In-Store,Tablet,714.54,1,714.54,103,14,Unplanned
CUST2214,Other,46-60,Occasional,Suburb,UPI,Clothing,78.68245019742805,6,Wednesday,12:41,0,False,False,Online,T-Shirt,913.44,1,913.44,40,5,Planned
CUST2215,Female,26-35,Loyal,Residential Area,Credit Card,Cosmetics,88.75897330847766,10,Tuesday,20:25,21,True,True,In-Store,Eyeliner,3084.5,1,3084.5,51,7,Planned
CUST2216,Female,26-35,Loyal,Suburb,Cash,Groceries,25.2624866605969,6,Saturday,13:15,44,False,False,In-Store,Pasta,2435.64,1,2435.64,35,18,Planned
CUST2217,Female,46-60,Occasional,Downtown,Credit Card,Books,105.48795693699388,1,Wednesday,18:04,30,True,True,In-Store,Textbook,91.69,1,91.69,52,6,Unplanned
CUST2218,Other,36-45,Loyal,Residential Area,Debit Card,Cosmetics,63.2532644092246,4,Friday,14:17,0,True,True,In-Store,Moisturizer,513.28,1,513.28,120,7,Unplanned
CUST2219,Other,26-35,Occasional,Highway,UPI,Clothing,107.54333160695147,5,Friday,11:57,0,True,True,In-Store,Dress,2252.4,1,2252.4,25,4,Planned
CUST2220,Female,36-45,Loyal,Highway,Debit Card,Toys,52.84885974254664,3,Wednesday,19:07,21,False,False,In-Store,Lego Set,1103.88,1,1103.88,18,10,Planned
CUST2221,Female,26-35,New,Residential Area,Mobile Wallet,Cosmetics,254.5886601856712,9,Friday,11:13,0,True,True,In-Store,Foundation,2084.58,1,2084.58,31,14,Planned
CUST2222,Female,18-25,Loyal,Downtown,Mobile Wallet,Clothing,71.8025099465961,2,Friday,21:09,0,True,False,Online,Dress,911.72,1,911.72,96,13,Planned
CUST2223,Male,18-25,New,Residential Area,Mobile Wallet,Furniture,29.95395297946252,2,Sunday,15:48,32,False,True,In-Store,Sofa,191.6,1,191.6,32,5,Planned
CUST2224,Other,46-60,Loyal,Mall,Debit Card,Books,37.12788505984746,4,Thursday,17:00,0,True,True,In-Store,Comics,1145.84,1,1145.84,21,16,Planned
CUST2225,Male,60+,Occasional,Highway,Mobile Wallet,Toys,93.36024664238481,10,Monday,10:33,10,False,False,In-Store,Remote Car,1998.1,1,1998.1,18,27,Planned
CUST2226,Other,18-25,New,Suburb,Debit Card,Clothing,205.6775721966846,1,Monday,16:33,40,False,True,In-Store,Jeans,473.12,1,473.12,22,12,Planned
CUST2227,Female,26-35,New,Highway,Debit Card,Electronics,145.8584986145795,5,Monday,10:49,37,False,False,Online,Tablet,618.25,1,618.25,30,22,Planned
CUST2228,Male,26-35,Occasional,Downtown,UPI,Furniture,66.90996865095174,4,Sunday,22:14,0,False,True,Online,Chair,1743.68,1,1743.68,38,20,Planned
CUST2229,Female,18-25,New,Residential Area,Cash,Furniture,57.026428289597106,9,Saturday,21:19,47,False,False,Online,Bed,1264.68,1,1264.68,39,12,Planned
CUST2230,Male,18-25,Loyal,Highway,Credit Card,Clothing,344.2349224059221,4,Tuesday,10:34,42,False,True,Online,Shoes,1263.6,1,1263.6,94,38,Unplanned
CUST2231,Female,60+,Occasional,Mall,Cash,Toys,20.72581717272011,1,Tuesday,21:09,0,True,False,Online,Remote Car,149.49,1,149.49,120,5,Unplanned
CUST2232,Other,18-25,New,Downtown,Credit Card,Toys,143.6613602270881,4,Monday,09:56,0,True,False,Online,Puzzle,1834.28,1,1834.28,41,10,Unplanned
CUST2233,Female,46-60,Loyal,Downtown,Credit Card,Furniture,5.0,5,Saturday,17:56,29,True,False,In-Store,Dining Table,1752.65,1,1752.65,120,25,Planned
CUST2234,Other,60+,New,Suburb,Debit Card,Books,100.23397180284258,2,Monday,15:02,41,False,True,In-Store,Magazine,725.18,1,725.18,41,13,Planned
CUST2235,Female,18-25,Occasional,Highway,Mobile Wallet,Cosmetics,115.34975769700564,10,Thursday,19:53,2,True,True,Online,Foundation,1125.4,1,1125.4,15,14,Unplanned
CUST2236,Female,26-35,Loyal,Residential Area,Mobile Wallet,Toys,191.31253567497888,10,Saturday,15:07,12,True,True,Online,Remote Car,2492.8,1,2492.8,57,2,Unplanned
CUST2237,Other,18-25,Loyal,Downtown,Mobile Wallet,Electronics,124.94764279384023,1,Thursday,21:27,22,True,False,In-Store,Smartwatch,496.23,1,496.23,22,22,Planned
CUST2238,Other,46-60,Loyal,Mall,Cash,Groceries,16.689403201038992,10,Wednesday,12:56,42,True,True,Online,Vegetables,2786.5,1,2786.5,27,9,Planned
CUST2239,Male,46-60,Occasional,Mall,Mobile Wallet,Books,14.648304852112995,8,Sunday,22:48,0,False,False,In-Store,Textbook,3981.44,1,3981.44,111,8,Planned
CUST2240,Female,26-35,Loyal,Residential Area,UPI,Books,51.218928624823064,1,Tuesday,16:14,26,True,True,Online,Novel,42.88,1,42.88,47,22,Planned
CUST2241,Male,60+,Loyal,Mall,Debit Card,Toys,190.73171589831693,1,Sunday,10:05,0,False,True,In-Store,Puzzle,57.09,1,57.09,45,4,Unplanned
CUST2242,Male,26-35,Occasional,Suburb,Mobile Wallet,Cosmetics,5.0,6,Sunday,18:15,20,True,False,Online,Shampoo,2306.64,1,2306.64,39,21,Planned
CUST2243,Other,18-25,New,Residential Area,Mobile Wallet,Electronics,36.531112271392814,2,Saturday,22:53,0,False,True,In-Store,Headphones,332.76,1,332.76,11,30,Unplanned
CUST2244,Other,26-35,New,Mall,Mobile Wallet,Toys,119.02142079025187,5,Sunday,20:26,6,True,False,In-Store,Board Game,1141.05,1,1141.05,115,8,Planned
CUST2245,Female,60+,New,Suburb,Cash,Furniture,163.99199495805385,1,Tuesday,08:40,35,False,False,In-Store,Dining Table,130.12,1,130.12,93,21,Planned
CUST2246,Male,36-45,New,Mall,Debit Card,Electronics,12.382191560469966,6,Monday,10:55,0,True,True,In-Store,Laptop,1533.0,1,1533.0,28,45,Unplanned
CUST2247,Female,26-35,New,Highway,UPI,Books,449.58682261324407,5,Tuesday,15:53,30,False,True,Online,Magazine,1168.85,1,1168.85,16,11,Planned
CUST2248,Male,60+,Occasional,Residential Area,Mobile Wallet,Cosmetics,79.11978503015821,7,Saturday,15:57,35,False,False,In-Store,Moisturizer,288.61,1,288.61,26,30,Unplanned
CUST2249,Other,36-45,New,Mall,Credit Card,Books,62.339695574777885,9,Thursday,15:40,0,True,True,Online,Magazine,3138.93,1,3138.93,38,4,Planned
CUST2250,Female,60+,Occasional,Mall,Cash,Furniture,61.45300509011998,4,Sunday,17:26,39,True,True,In-Store,Bookshelf,1504.48,1,1504.48,76,16,Planned
CUST2251,Male,60+,Occasional,Suburb,Mobile Wallet,Clothing,17.083909131859222,6,Thursday,15:22,0,True,False,In-Store,Jeans,1162.02,1,1162.02,57,18,Planned
CUST2252,Other,36-45,Loyal,Highway,Mobile Wallet,Books,187.84669178461047,7,Monday,09:00,0,False,False,Online,Comics,2619.75,1,2619.75,5,22,Planned
CUST2253,Male,26-35,Loyal,Highway,Cash,Toys,94.92434990839737,6,Monday,10:45,15,True,True,In-Store,Puzzle,2571.66,1,2571.66,33,3,Planned
CUST2254,Female,36-45,Loyal,Suburb,UPI,Cosmetics,116.81487179311947,3,Friday,22:15,27,False,False,Online,Lipstick,604.05,1,604.05,45,9,Unplanned
CUST2255,Other,26-35,Occasional,Highway,Credit Card,Toys,249.4262059628405,2,Wednesday,22:14,6,False,True,Online,Lego Set,20.62,1,20.62,36,32,Planned
CUST2256,Male,60+,New,Mall,Credit Card,Cosmetics,193.67238234100193,6,Monday,20:42,19,True,False,Online,Foundation,370.62,1,370.62,115,6,Planned
CUST2257,Male,26-35,New,Mall,UPI,Cosmetics,377.7432786694006,7,Monday,15:06,8,False,True,Online,Eyeliner,3212.86,1,3212.86,50,35,Planned
CUST2258,Female,46-60,Occasional,Highway,Cash,Furniture,5.926916794299202,9,Sunday,22:35,24,True,True,Online,Dining Table,1502.28,1,1502.28,13,6,Unplanned
CUST2259,Female,36-45,Loyal,Mall,Mobile Wallet,Toys,111.23644858922148,2,Saturday,19:38,0,True,True,Online,Lego Set,751.18,1,751.18,7,33,Planned
CUST2260,Female,36-45,Loyal,Highway,UPI,Books,146.2351959395404,9,Monday,19:02,26,True,False,In-Store,Biography,2204.64,1,2204.64,120,12,Planned
CUST2261,Other,18-25,Occasional,Suburb,Cash,Books,15.7942896914471,3,Thursday,10:37,0,False,True,In-Store,Magazine,116.34,1,116.34,85,18,Planned
CUST2262,Other,60+,Loyal,Residential Area,Cash,Groceries,5.0,1,Sunday,10:36,0,True,True,Online,Rice,276.47,1,276.47,35,9,Planned
CUST2263,Female,60+,Occasional,Suburb,Cash,Toys,42.95570461528093,10,Wednesday,10:07,31,False,True,Online,Puzzle,1249.4,1,1249.4,31,1,Planned
CUST2264,Other,26-35,Loyal,Residential Area,Cash,Electronics,180.79942859513403,7,Friday,14:23,19,False,True,Online,Camera,3326.82,1,3326.82,41,20,Planned
CUST2265,Male,46-60,Occasional,Suburb,Credit Card,Clothing,177.31115627486992,8,Saturday,20:52,1,False,True,In-Store,Jeans,595.44,1,595.44,13,11,Planned
CUST2266,Female,60+,New,Downtown,Cash,Furniture,98.28317272923402,10,Sunday,19:45,0,True,False,Online,Chair,4111.1,1,4111.1,42,10,Planned
CUST2267,Other,46-60,New,Mall,UPI,Electronics,285.93631402305573,1,Monday,08:22,45,True,False,In-Store,Smartwatch,421.57,1,421.57,23,55,Planned
CUST2268,Other,18-25,New,Suburb,Mobile Wallet,Electronics,12.036658260373631,5,Tuesday,21:54,8,True,False,In-Store,Smartphone,447.2,1,447.2,13,4,Unplanned
CUST2269,Female,36-45,Occasional,Residential Area,Mobile Wallet,Electronics,16.878427884118903,3,Wednesday,21:36,0,False,True,Online,Smartphone,41.82,1,41.82,64,7,Planned
CUST2270,Female,46-60,Loyal,Highway,Debit Card,Books,152.9636514374089,3,Monday,08:25,6,True,False,Online,Biography,164.25,1,164.25,7,27,Unplanned
CUST2271,Other,60+,Loyal,Highway,UPI,Books,41.045113518297846,8,Saturday,20:42,6,True,False,Online,Magazine,1204.8,1,1204.8,73,4,Planned
CUST2272,Other,36-45,Loyal,Suburb,Debit Card,Cosmetics,78.44039587457522,2,Thursday,07:13,0,True,False,Online,Moisturizer,539.3,1,539.3,58,41,Planned
CUST2273,Female,46-60,Loyal,Suburb,UPI,Clothing,84.17770043205381,2,Thursday,12:01,0,True,False,In-Store,Sweater,396.94,1,396.94,11,15,Planned
CUST2274,Other,46-60,Loyal,Suburb,Cash,Cosmetics,361.5527277136418,4,Tuesday,17:06,7,True,False,In-Store,Shampoo,173.6,1,173.6,60,32,Planned
CUST2275,Male,26-35,New,Highway,Debit Card,Furniture,5.0,4,Saturday,16:58,13,False,False,Online,Wardrobe,1531.92,1,1531.92,24,8,Planned
CUST2276,Other,36-45,Occasional,Downtown,Cash,Furniture,18.661104214626683,3,Friday,20:51,5,False,False,In-Store,Sofa,1020.9,1,1020.9,90,20,Planned
CUST2277,Male,46-60,Loyal,Suburb,UPI,Clothing,83.23548626279806,3,Friday,07:46,17,False,False,In-Store,Dress,242.94,1,242.94,13,5,Planned
CUST2278,Male,26-35,Occasional,Highway,Credit Card,Cosmetics,5.0,9,Tuesday,21:54,48,False,False,Online,Moisturizer,1640.25,1,1640.25,98,10,Planned
CUST2279,Other,60+,Loyal,Highway,Credit Card,Cosmetics,22.820681791548218,9,Tuesday,15:22,34,False,False,In-Store,Moisturizer,1010.25,1,1010.25,8,47,Planned
CUST2280,Other,46-60,Occasional,Suburb,Credit Card,Groceries,305.05444466351776,10,Wednesday,18:22,0,False,False,In-Store,Milk,220.5,1,220.5,17,34,Planned
CUST2281,Female,26-35,Occasional,Residential Area,Credit Card,Books,29.373931791526147,9,Thursday,14:17,45,False,False,Online,Textbook,3052.35,1,3052.35,21,11,Unplanned
CUST2282,Male,26-35,Occasional,Residential Area,Mobile Wallet,Electronics,58.15939665022937,6,Thursday,21:50,36,True,True,Online,Smartwatch,672.0,1,672.0,96,8,Planned
CUST2283,Other,36-45,Occasional,Mall,Credit Card,Cosmetics,88.06137349619274,8,Saturday,08:20,0,False,False,In-Store,Perfume,2799.12,1,2799.12,33,5,Unplanned
CUST2284,Male,26-35,New,Highway,UPI,Furniture,173.51425838362618,3,Wednesday,21:44,35,False,True,Online,Bed,1257.21,1,1257.21,79,42,Planned
CUST2285,Female,46-60,Occasional,Mall,Credit Card,Clothing,67.96372081345542,6,Tuesday,15:49,6,False,False,In-Store,Sweater,2440.2,1,2440.2,5,27,Planned
CUST2286,Male,18-25,Loyal,Mall,Mobile Wallet,Cosmetics,97.93594019382243,5,Tuesday,12:13,0,False,False,Online,Moisturizer,1611.5,1,1611.5,29,27,Planned
CUST2287,Other,60+,New,Residential Area,Cash,Clothing,67.00508944669834,6,Saturday,17:47,0,False,False,In-Store,Jeans,2157.72,1,2157.72,14,18,Unplanned
CUST2288,Other,46-60,New,Residential Area,Debit Card,Books,135.47326140891113,10,Tuesday,19:48,26,False,False,Online,Comics,4490.2,1,4490.2,20,8,Planned
CUST2289,Male,46-60,Occasional,Downtown,Cash,Electronics,5.0,7,Thursday,18:49,21,True,False,In-Store,Laptop,1388.52,1,1388.52,8,25,Planned
CUST2290,Female,60+,Loyal,Highway,Cash,Clothing,39.66797474977965,1,Sunday,12:54,3,True,False,Online,Shoes,157.62,1,157.62,56,3,Planned
CUST2291,Male,60+,Occasional,Downtown,Debit Card,Books,192.88577728350594,7,Friday,22:54,6,False,False,Online,Textbook,216.65,1,216.65,80,23,Planned
CUST2292,Other,26-35,Occasional,Suburb,Credit Card,Toys,202.79325170160547,4,Sunday,09:21,0,False,True,In-Store,Board Game,29.24,1,29.24,87,6,Unplanned
CUST2293,Female,46-60,Occasional,Downtown,Credit Card,Electronics,133.503941319118,4,Sunday,18:39,6,True,False,Online,Smartphone,1549.36,1,1549.36,42,24,Unplanned
CUST2294,Male,26-35,Loyal,Suburb,UPI,Furniture,229.5223659240708,10,Tuesday,14:20,0,True,True,Online,Chair,3847.2,1,3847.2,16,34,Unplanned
CUST2295,Male,36-45,Occasional,Mall,Credit Card,Electronics,137.60435185313582,10,Monday,16:06,23,False,False,Online,Laptop,4647.7,1,4647.7,45,8,Planned
CUST2296,Female,26-35,Loyal,Highway,Credit Card,Groceries,139.52628592004262,2,Friday,09:40,6,False,True,Online,Eggs,380.9,1,380.9,88,4,Planned
CUST2297,Male,36-45,Occasional,Downtown,UPI,Electronics,25.336929793490576,3,Monday,19:20,37,False,True,Online,Laptop,369.24,1,369.24,13,9,Planned
CUST2298,Female,18-25,Occasional,Highway,Debit Card,Electronics,237.5024408898407,10,Saturday,22:40,0,True,True,Online,Camera,502.4,1,502.4,18,11,Planned
CUST2299,Female,46-60,Occasional,Mall,UPI,Groceries,114.77343343409854,8,Saturday,12:48,0,True,False,Online,Pasta,1709.84,1,1709.84,29,7,Unplanned
CUST2300,Female,36-45,Occasional,Mall,Credit Card,Electronics,74.66668787319271,2,Monday,19:12,21,True,False,Online,Smartwatch,989.4,1,989.4,40,2,Planned
CUST2301,Female,18-25,Loyal,Mall,Credit Card,Cosmetics,12.479174106203681,1,Tuesday,15:54,41,True,False,In-Store,Foundation,171.87,1,171.87,30,36,Unplanned
CUST2302,Male,60+,Occasional,Mall,Credit Card,Cosmetics,51.97364514336352,3,Monday,22:22,0,True,True,In-Store,Shampoo,300.36,1,300.36,52,14,Planned
CUST2303,Male,26-35,New,Residential Area,UPI,Clothing,36.66687137313565,5,Sunday,17:51,0,True,True,Online,Jeans,1680.65,1,1680.65,25,12,Planned
CUST2304,Other,18-25,Loyal,Residential Area,Debit Card,Furniture,234.73712219426633,9,Tuesday,21:57,1,True,False,In-Store,Wardrobe,1027.62,1,1027.62,21,22,Planned
CUST2305,Female,36-45,Loyal,Mall,Mobile Wallet,Furniture,22.083986532849593,2,Monday,18:48,46,True,False,In-Store,Bed,883.46,1,883.46,22,3,Unplanned
CUST2306,Other,46-60,New,Mall,UPI,Toys,26.556271417972948,8,Wednesday,12:10,0,True,True,Online,Lego Set,3195.84,1,3195.84,20,3,Planned
CUST2307,Other,60+,New,Downtown,Debit Card,Furniture,113.23354545372153,2,Sunday,17:01,43,False,False,Online,Sofa,832.14,1,832.14,19,13,Planned
CUST2308,Male,60+,Loyal,Highway,Credit Card,Furniture,278.416532375116,8,Thursday,10:12,26,True,True,In-Store,Chair,704.8,1,704.8,32,46,Planned
CUST2309,Male,18-25,Loyal,Downtown,Debit Card,Books,75.11181298492377,6,Friday,16:58,33,True,False,Online,Biography,526.14,1,526.14,21,16,Planned
CUST2310,Male,18-25,New,Mall,Cash,Groceries,125.48373978660064,3,Friday,16:48,0,False,True,Online,Vegetables,632.28,1,632.28,37,7,Planned
CUST2311,Male,26-35,Occasional,Residential Area,Cash,Electronics,111.41808342223544,5,Sunday,12:25,46,False,False,In-Store,Headphones,291.5,1,291.5,38,5,Planned
CUST2312,Other,60+,New,Suburb,Mobile Wallet,Electronics,191.13811574164248,3,Monday,09:12,0,False,False,Online,Headphones,500.82,1,500.82,55,16,Planned
CUST2313,Female,60+,Occasional,Residential Area,Credit Card,Clothing,158.99698997852488,2,Wednesday,09:05,35,True,False,Online,Jacket,566.44,1,566.44,77,17,Unplanned
CUST2314,Other,26-35,New,Residential Area,Mobile Wallet,Electronics,65.83686173345677,5,Tuesday,19:54,27,False,False,Online,Laptop,494.15,1,494.15,50,37,Planned
CUST2315,Other,46-60,Loyal,Residential Area,Cash,Groceries,169.9311289326151,10,Saturday,15:09,42,True,False,In-Store,Eggs,1075.2,1,1075.2,36,34,Unplanned
CUST2316,Male,26-35,New,Suburb,Mobile Wallet,Clothing,38.516103772603,6,Saturday,17:34,33,False,False,In-Store,Jeans,1638.84,1,1638.84,23,2,Planned
CUST2317,Female,36-45,Loyal,Mall,Cash,Cosmetics,13.66475604862325,6,Saturday,18:25,8,True,True,Online,Moisturizer,2818.62,1,2818.62,120,5,Planned
CUST2318,Other,36-45,Occasional,Mall,Cash,Cosmetics,9.656101023144208,2,Saturday,11:58,37,True,True,Online,Moisturizer,129.6,1,129.6,41,6,Unplanned
CUST2319,Male,18-25,New,Mall,Debit Card,Clothing,54.74100896848254,2,Friday,19:06,37,True,True,In-Store,Shoes,221.64,1,221.64,42,48,Planned
CUST2320,Male,26-35,Occasional,Residential Area,Credit Card,Books,28.535679330577235,3,Thursday,16:39,15,False,True,Online,Textbook,544.53,1,544.53,19,16,Unplanned
CUST2321,Female,26-35,New,Highway,Cash,Toys,70.82421759335901,8,Tuesday,09:20,7,False,False,In-Store,Puzzle,727.52,1,727.52,19,9,Unplanned
CUST2322,Other,18-25,New,Highway,Credit Card,Electronics,70.68372634258077,5,Sunday,14:28,0,True,False,Online,Headphones,1020.3,1,1020.3,39,2,Planned
CUST2323,Female,46-60,Occasional,Downtown,Mobile Wallet,Books,142.0400609831656,8,Tuesday,08:15,38,True,True,In-Store,Novel,1292.32,1,1292.32,7,7,Unplanned
CUST2324,Female,26-35,New,Highway,Mobile Wallet,Cosmetics,127.65705202092145,5,Friday,11:42,7,True,True,Online,Moisturizer,988.25,1,988.25,37,24,Planned
CUST2325,Female,60+,Loyal,Residential Area,Cash,Groceries,14.898165187124892,8,Sunday,15:01,12,True,False,In-Store,Rice,1856.72,1,1856.72,9,26,Planned
CUST2326,Other,26-35,Occasional,Mall,Credit Card,Books,32.99406430534946,3,Thursday,22:14,0,False,True,In-Store,Biography,113.04,1,113.04,22,14,Planned
CUST2327,Male,46-60,Occasional,Highway,Cash,Furniture,109.72043923957007,2,Friday,14:15,36,True,False,Online,Wardrobe,816.94,1,816.94,33,13,Unplanned
CUST2328,Female,26-35,Loyal,Suburb,Cash,Cosmetics,94.27828600316913,10,Wednesday,14:28,41,False,True,In-Store,Shampoo,3267.2,1,3267.2,112,7,Planned
CUST2329,Female,60+,Occasional,Suburb,Debit Card,Groceries,129.69360953804636,8,Wednesday,13:09,42,True,False,In-Store,Rice,1501.2,1,1501.2,41,5,Unplanned
CUST2330,Other,36-45,New,Mall,Mobile Wallet,Groceries,40.35766948537077,1,Friday,07:18,45,True,True,Online,Fruits,38.33,1,38.33,5,15,Planned
CUST2331,Other,36-45,Loyal,Highway,Credit Card,Cosmetics,66.02503839622239,6,Friday,14:01,15,True,False,In-Store,Eyeliner,679.14,1,679.14,23,4,Planned
CUST2332,Male,46-60,New,Residential Area,Mobile Wallet,Groceries,60.49549820957068,5,Sunday,22:53,0,False,True,Online,Eggs,771.3,1,771.3,6,0,Planned
CUST2333,Male,46-60,New,Residential Area,Debit Card,Clothing,38.88387548264408,7,Tuesday,21:26,0,False,False,Online,Jacket,2110.08,1,2110.08,120,9,Planned
CUST2334,Female,60+,New,Highway,UPI,Toys,31.18128489703162,7,Sunday,13:26,8,True,True,In-Store,Doll,3441.48,1,3441.48,11,3,Planned
CUST2335,Female,36-45,New,Downtown,Mobile Wallet,Clothing,11.519433067210857,10,Monday,12:54,0,True,True,In-Store,Dress,554.0,1,554.0,55,37,Planned
CUST2336,Other,36-45,New,Downtown,Debit Card,Cosmetics,17.11889700173124,3,Thursday,19:40,7,True,True,Online,Lipstick,811.23,1,811.23,24,9,Planned
CUST2337,Female,36-45,New,Suburb,Mobile Wallet,Groceries,64.23812120393875,8,Thursday,19:47,41,False,False,Online,Pasta,3962.48,1,3962.48,66,19,Unplanned
CUST2338,Other,36-45,Loyal,Mall,Credit Card,Furniture,56.17384403819143,6,Saturday,15:45,7,True,True,In-Store,Bookshelf,2555.88,1,2555.88,41,5,Planned
CUST2339,Female,60+,Loyal,Suburb,Debit Card,Clothing,127.19059151512342,9,Thursday,18:51,0,False,False,Online,T-Shirt,808.83,1,808.83,37,15,Planned
CUST2340,Other,46-60,Occasional,Mall,UPI,Books,17.610566171031376,10,Sunday,15:27,6,True,False,Online,Comics,4797.2,1,4797.2,14,37,Unplanned
CUST2341,Female,46-60,Loyal,Mall,Mobile Wallet,Books,36.51571283413941,6,Monday,18:23,28,True,False,Online,Biography,1811.58,1,1811.58,23,19,Unplanned
CUST2342,Female,18-25,Loyal,Mall,Debit Card,Groceries,83.52829466527737,6,Friday,14:20,46,False,True,In-Store,Eggs,2944.8,1,2944.8,53,22,Planned
CUST2343,Female,46-60,Loyal,Mall,UPI,Furniture,148.04959693657582,2,Monday,18:04,7,False,True,In-Store,Dining Table,699.36,1,699.36,46,11,Unplanned
CUST2344,Male,36-45,Loyal,Residential Area,Credit Card,Cosmetics,89.50315689303015,7,Tuesday,11:20,0,False,False,In-Store,Foundation,2383.92,1,2383.92,69,15,Planned
CUST2345,Female,26-35,Loyal,Highway,Mobile Wallet,Books,5.995133445116126,9,Sunday,14:50,26,False,False,Online,Magazine,4376.88,1,4376.88,8,11,Planned
CUST2346,Female,36-45,Loyal,Mall,Cash,Cosmetics,396.70976930076256,8,Friday,11:06,33,False,True,In-Store,Foundation,2787.12,1,2787.12,40,22,Planned
CUST2347,Male,36-45,Occasional,Highway,Credit Card,Electronics,179.46024098957884,5,Wednesday,22:34,28,True,False,In-Store,Headphones,846.8,1,846.8,33,9,Planned
